device_id;player_id;num_frames;hostname;player_version;os_version;screen_resolution;chromium_version;disk_usage;public_ip;private_ip;poll_last_utc;last_checkin_time;last_checkin_min;started_time;started_min;player_active;player_name;player_screens;player_mac1;player_mac2;player_container_id;contents;num_contents;display_unit_id;campaign_names;number_of_campaigns;display_unit_name;screen_count;display_unit_active;geolocation;latitude;longitude;zipcode;address;container_name;du_container_id;container_active;programmatic_name
broadsign.com:338983645;338983645;1; DESKTOP-GINGCD5; 13.1.11-4; Windows 10; 1040x624; 59.0.3071.109;: C:/ (C:/) : 65.69 GB free out of 111.16 GB (40.9% full);88.19.206.15;192.168.1.39;2023-07-04T15:47:50;04 Jul, 2023 a las 17:47;9;2023-07-02T19:26:25;2791;True;ESP_PC_0420_LED1  #RES_1040x624#;1;80:ee:73:e7:08:b6;dc:f5:05:a9:e1:86;175190074; * Reach SSP content * POM_Dynamic_WeatherReact_Nov2021 * CC POM ECO ZONA LED 2dic-indef * 2022_1040X624_IWALLMAS * CC POM Premiamos Tus Compras 4may-indef LED * CC POM Whatsaap Shopping 15jun-31dic LED * pantalla principios medioambientales 1040x624 punto 1.mp4 * pantalla principios medioambientales 1040x624 punto 10.mp4 * pantalla principios medioambientales 1040x624 punto 2.mp4 * pantalla principios medioambientales 1040x624 punto 3.mp4 * pantalla principios medioambientales 1040x624 punto 4.mp4 * pantalla principios medioambientales 1040x624 punto 5.mp4 * pantalla principios medioambientales 1040x624 punto 6.mp4 * pantalla principios medioambientales 1040x624 punto 7.mp4 * pantalla principios medioambientales 1040x624 punto 8.mp4 * pantalla principios medioambientales 1040x624 punto 9.mp4 * CC POM AhorroEnergetico  LED (1) * CC POM AhorroEnergetico  LED (2) * CC POM AhorroEnergetico  LED (3) * POM_Notificaciones Cena 2000-2200 * POM_Notificaciones Cine 1600-2000 * POM_Notificaciones Comida 1300-1600 * POM_Notificaciones Compras 1130-1300 * POM_Notificaciones Desayuno 10-1130 * LA CASERA TDV JUN LED POM GASEOSA * LA CASERA TDV JUN LED POM LIMON * LA CASERA TDV JUN LED POM TINTO * ENI PLENITUDE JUN LED POM * ORANGE JUL LED POM;29;338968406; * ENI PLENITUDE JUN LED POM $PIW2023217$ * LA CASERA TDV LIMON JUN LED POM $PIW2023208$ * LA CASERA TDV LIMON AGO LED POM $PIW2023208$ * ORANGE JUL LED POM $PIW2023233$ * REACH 2023 - SPAIN * _FILLER IWALL 2025 * _PORTAL MARINA ANUAL 2023 LED;7;LED Gran Formato - Portal de la Marina - 1040 x 624 -1 ;1;True;(0.023608,38.818322);0.023608;38.818322;03760;Av. Costa Blanca, 2, 03760 Ondara, Alicante;LEDS PORTAL DE LA MARINA;355618376;True;SPAIN-LEDS PORTAL DE LA MARINA-1 screens
broadsign.com:338967820;338967820;1; DESKTOP-GINGCD5; 13.1.11-4; Windows 10; 1040x624; 59.0.3071.109;: C:/ (C:/) : 66.57 GB free out of 111.16 GB (40.1% full);88.19.206.15;192.168.1.37;2023-07-04T15:45:26;04 Jul, 2023 a las 17:45;12;2023-07-02T15:38:04;3019;True;ESP_PC_0422_LED3  #RES_1040x624#;1;80:ee:73:e7:08:93;dc:f5:05:a9:e1:54;175190074; * Reach SSP content * POM_Dynamic_WeatherReact_Nov2021 * CC POM ECO ZONA LED 2dic-indef * 2022_1040X624_IWALLMAS * CC POM Premiamos Tus Compras 4may-indef LED * CC POM Whatsaap Shopping 15jun-31dic LED * pantalla principios medioambientales 1040x624 punto 1.mp4 * pantalla principios medioambientales 1040x624 punto 10.mp4 * pantalla principios medioambientales 1040x624 punto 2.mp4 * pantalla principios medioambientales 1040x624 punto 3.mp4 * pantalla principios medioambientales 1040x624 punto 4.mp4 * pantalla principios medioambientales 1040x624 punto 5.mp4 * pantalla principios medioambientales 1040x624 punto 6.mp4 * pantalla principios medioambientales 1040x624 punto 7.mp4 * pantalla principios medioambientales 1040x624 punto 8.mp4 * pantalla principios medioambientales 1040x624 punto 9.mp4 * CC POM AhorroEnergetico  LED (1) * CC POM AhorroEnergetico  LED (2) * CC POM AhorroEnergetico  LED (3) * POM_Notificaciones Cena 2000-2200 * POM_Notificaciones Cine 1600-2000 * POM_Notificaciones Comida 1300-1600 * POM_Notificaciones Compras 1130-1300 * POM_Notificaciones Desayuno 10-1130 * LA CASERA TDV JUN LED POM GASEOSA * LA CASERA TDV JUN LED POM LIMON * LA CASERA TDV JUN LED POM TINTO * ENI PLENITUDE JUN LED POM * ORANGE JUL LED POM;29;713605848; * ENI PLENITUDE JUN LED POM $PIW2023217$ * LA CASERA TDV LIMON JUN LED POM $PIW2023208$ * LA CASERA TDV LIMON AGO LED POM $PIW2023208$ * ORANGE JUL LED POM $PIW2023233$ * REACH 2023 - SPAIN * _FILLER IWALL 2025 * _PORTAL MARINA ANUAL 2023 LED;7;LED Gran Formato - Portal de la Marina - 1040 x 624 - 3;1;True;(0.023608,38.818322);0.023608;38.818322;03760;Av. Costa Blanca, 2, 03760 Ondara, Alicante;LEDS PORTAL DE LA MARINA;355618376;True;SPAIN-LEDS PORTAL DE LA MARINA-1 screens
broadsign.com:243398500;243398500;1; Supervisor-PC; 13.2.7-3; Windows 7; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 23.84 GB free out of 111.69 GB (78.7% full);83.37.17.91;192.168.1.35;2023-07-04T15:41:21;04 Jul, 2023 a las 17:41;16;2023-06-27T00:24:02;11133;True;ESP-PC_0387 GRAN VIA VIGO RITI;11;00:01:80:7c:a0:c3;;243399244; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * Hivestack-Nov2022 * IWALL_PIXEL_v1 * CRUZ ROJA MAYO ACOGIDA * GRANA PADANO JUN * SPRITE JUL ESP * CHUFI JUN * CC GVV XuntosViolencia 15jun-9jul * CC GVV TarjetaRegalo 15jun-31jul * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * GSW GOZO FESTIVAL JUN * ENI PLENITUDE JUN * DODOT JUN TRACE ACTIVITY * CC GVV TallerIngles 30jun-22ago * MINISTERIO IGUALDAD RACISMO JUL * ORANGE JUL GAL;20;230296267; * ENI PLENITUDE JUN $PIW2023217$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * GSW LIVENATION JUN GVV $PIW2023216$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * DODOT JUN TRACE ACTIVITY $PIW2023223$ * IWALL_PIXEL * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL GAL $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * GVV ANUAL 2023 * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;20;GVV-RIT;11;True;(-8.724251,42.220814);-8.724251;42.220814;36210;Rúa do Miradoiro, 2, 36210 Vigo, Pontevedra;GRAN VIA DE VIGO;230296243;True;SPAIN-GRAN VIA DE VIGO-11 screens
broadsign.com:131256219;131256219;1; DESKTOP-26DK15H; 13.1.18-6; Windows 10; 720x1280; 59.0.3071.109;: C:/ (C:/) : 222.33 GB free out of 297.12 GB (25.2% full);79.156.36.181;192.168.1.36;2023-07-04T15:52:04;04 Jul, 2023 a las 17:52;5;2023-07-04T17:48:03;9;True;ESP-PC_0323 LA FARGA RITI;6;00:01:80:82:dd:2f;;62401021; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * Hivestack-Nov2022 * IWALL_PIXEL_v1 * CRUZ ROJA MAYO ACOGIDA * SKY SHOWTIME JUN invisibles * GRANA PADANO JUN * SKYSHOWTIME STARTREK 16jun * CHUFI JUN * LA CASERA TDV JUN CAT GASEOSA * LA CASERA TDV JUN CAT LIMON * LA CASERA TDV JUN CAT TINTO * ENI PLENITUDE JUN * DIEZ MINUTOS JUN * FOTOGRAMAS JUN * MINISTERIO IGUALDAD RACISMO JUL * MINISTERIO IGUALDAD JUL CAT * ORANGE JUL CAT;19;49759572; * ENI PLENITUDE JUN $PIW2023217$ * SKY SHOWTIME JUL $PIW2023232$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON JUN CAT $PIW2023208$ * LA CASERA TDV LIMON AGO CAT $PIW2023209$ * FOTOGRAMAS JUN $PIW2023230$ * DIEZ MINUTOS JUN $PIW2023229$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * IWALL_PIXEL * MINISTERIO IGUALDAD JUL ola1 CAT $PIW2023234$ * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL CAT $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * MSC Cruceros Fotos illa * LA FARGA ANUAL 2023 * LACTALIS CHUFI JUN $PIW2023231$;19;FAR-RIT-9;6;True;(2.10498,41.362671);2.10498;41.362671;08901;Av. de Josep Tarradellas;LA FARGA;49759571;True;SPAIN-LA FARGA-6 screens
broadsign.com:613730338;613730338;1; DESKTOP-10LTVHR; 14.2.0-1;Windows 10; 768x1024; 80.0.3987.163;for partition containing C:\ProgramData\BroadSign\bsp\share\bsp\documents: 265.70 GB free out of 297.08 GB (10.6% full);193.152.229.238;192.168.1.33;2023-07-04T15:38:31;04 Jul, 2023 a las 17:38;19;2023-07-01T03:18:46;5198;True;ESP-PC_0297 #RES_720X1280#;9;00:01:80:83:1a:fa;;62400993; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * Hivestack-Nov2022 * CRUZ ROJA MAYO ACOGIDA * GRANA PADANO JUN * SPRITE JUL ESP * CHUFI JUN * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * DODOT JUN TRACE MAINLINE MERCADONA * MINISTERIO IGUALDAD RACISMO JUL * MINISTERIO IGUALDAD JUL ES * MINISTERIO IGUALDAD JUL GAL * ORANGE JUL GAL;16;49704444; * DODOT JUN TRACE MAINLINE MERCADONA $PIW2023223$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * IWALL_PIXEL * MINISTERIO IGUALDAD JUL ola1 GAL $PIW2023234$ * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL GAL $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;18;ECO-RIT-9;9;True;(-8.410153,43.336319);-8.410153;43.336319;15008;Rua Jose Pascual López- Cortón;ESPACIO CORUÑA;49703134;True;SPAIN-ESPACIO CORUÑA-9 screens
broadsign.com:119141466;119141466;1; PC; 13.1.18-6; Windows 7; 800x1280; 59.0.3071.109;: C:/ (C:/) : 173.86 GB free out of 223.47 GB (22.2% full);83.54.167.116;192.168.1.39;2023-07-04T15:56:41;04 Jul, 2023 a las 17:38;19;2023-06-21T08:14:58;19302;True;ESP-PC_0314 #RES_720X1280#;10;00:01:80:82:fb:bc;;62400997; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * Hivestack-Nov2022 * CC ELEON LosShows 7feb-4nov * CRUZ ROJA MAYO ACOGIDA * GRANA PADANO JUN * SPRITE JUL ESP * CHUFI JUN * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * ENI PLENITUDE JUN * DODOT JUN TRACE ACTIVITY * MINISTERIO IGUALDAD RACISMO JUL * ORANGE JUL CAST;16;49442019; * ENI PLENITUDE JUN $PIW2023217$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * DODOT JUN TRACE ACTIVITY $PIW2023223$ * IWALL_PIXEL * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL ESP $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * ESPACIO LEON ANUAL 2023 * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;19;ELE-RIT-9;10;True;(-5.59548,42.612148);-5.59548;42.612148;24010;Av. Pais Leones;ESPACIO LEON;21016084;True;SPAIN-ESPACIO LEON-10 screens
broadsign.com:846587219;846587219;1; DESKTOP-AB66G1Q; 15.5.3-1;Windows 10; 1080x1920; 87.0.4280.144;for partition containing C:\ProgramData\BroadSign\bsp\share\bsp\documents: 89.61 GB free out of 111.17 GB (19.4% full);88.12.74.223;192.168.1.42;2023-07-04T15:54:54;04 Jul, 2023 a las 17:11;46;2023-06-28T10:50:30;9067;True;MSU-PC_0489;1;80:ee:73:f7:e1:81;80:ee:73:f7:e1:82;194348022; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC MADRID SUR AhorroEnergético V2 * Hivestack-Nov2022 * CRUZ ROJA MAYO ACOGIDA * SKY SHOWTIME JUN invisibles * GRANA PADANO JUN * SPRITE JUL ESP * SKYSHOWTIME STARTREK 16jun * CHUFI JUN * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * CC MADRID SUR Verano 23 20jun-20sept * ENI PLENITUDE JUN * DIEZ MINUTOS JUN * FOTOGRAMAS JUN * DODOT JUN TRACE ACTIVITY * MINISTERIO IGUALDAD RACISMO JUL * ORANGE JUL CAST;21;709711446; * ENI PLENITUDE JUN $PIW2023217$ * DODOT JUN TRACE ACTIVITY EXTRA PACE $PIW2023223$ * SKY SHOWTIME JUL $PIW2023232$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * FOTOGRAMAS JUN $PIW2023230$ * DIEZ MINUTOS JUN $PIW2023229$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * DODOT JUN TRACE ACTIVITY $PIW2023223$ * IWALL_PIXEL * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL ESP $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * MADRID SUR anual 2023 * CRUZ ROJA JUL ola3 $PIW2023130$ * COCACOLA CCME MAY ola2 $PIW2023151$ * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;24;MSU-ZONA ALCAMPO;1;True;(-3.662275,40.381043);-3.662275;40.381043;28018;Av. Pablo Neruda;MADRID SUR;194348065;True;SPAIN-MADRID SUR-1 screens
broadsign.com:88885721;88885721;1; PC_0294; 13.0.0-6; Windows XP; 1080x1920; ;: C:/ (C:/) : 281.74 GB free out of 298.08 GB (5.5% full);88.12.74.223;192.168.1.62;2023-07-04T15:55:34;04 Jul, 2023 a las 17:35;22;2023-06-21T00:33:37;19764;True;ESP-PC_0294 #NP#;4;00:01:80:83:1b:08;;194348022; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC MADRID SUR AhorroEnergético V2 * Hivestack-Nov2022 * CRUZ ROJA MAYO ACOGIDA * SKY SHOWTIME JUN invisibles * GRANA PADANO JUN * SPRITE JUL ESP * SKYSHOWTIME STARTREK 16jun * CHUFI JUN * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * CC MADRID SUR Verano 23 20jun-20sept * ENI PLENITUDE JUN * DIEZ MINUTOS JUN * FOTOGRAMAS JUN * DODOT JUN TRACE ACTIVITY * MINISTERIO IGUALDAD RACISMO JUL * ORANGE JUL CAST;21;709711513; * ENI PLENITUDE JUN $PIW2023217$ * DODOT JUN TRACE ACTIVITY EXTRA PACE $PIW2023223$ * SKY SHOWTIME JUL $PIW2023232$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * FOTOGRAMAS JUN $PIW2023230$ * DIEZ MINUTOS JUN $PIW2023229$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * DODOT JUN TRACE ACTIVITY $PIW2023223$ * IWALL_PIXEL * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL ESP $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * MADRID SUR anual 2023 * CRUZ ROJA JUL ola3 $PIW2023130$ * COCACOLA CCME MAY ola2 $PIW2023151$ * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;24;MSU-TEMPORAL OBRAS;4;True;(-3.662275,40.381043);-3.662275;40.381043;28018;Av. Pablo Neruda;MADRID SUR;194348065;True;SPAIN-MADRID SUR-4 screens
broadsign.com:60849720;60849720;1; Supervisor-PC; 13.2.2-9; Windows 7; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 5.22 GB free out of 59.52 GB (91.2% full);83.38.173.36;172.18.16.81;2023-07-04T15:41:31;04 Jul, 2023 a las 17:41;16;2023-05-29T12:28:38;52169;True;ESP-PC_0277 NASSICA;2;00:01:80:81:83:cb;;416798084; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC NASSICA PetFriendly 26may-INDEF * Hivestack-Nov2022 * IWALL_PIXEL_v1 * CC NAS desayunos V2 indef * CC TSO GET NAS PlanPerfecto V2 -indef- * CRUZ ROJA MAYO ACOGIDA * SKY SHOWTIME JUN invisibles * GRANA PADANO JUN * GNV JUN * SPRITE JUL ESP * CC NAS GET OwnMedia 5jun-31ago (3) * CC NAS GET OwnMedia 5jun-31ago (1) * CC NAS GET OwnMedia 5jun-31ago (2) * SKYSHOWTIME STARTREK 16jun * CHUFI JUN * DUNKIN JUN NAS * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * ENI PLENITUDE JUN * DIEZ MINUTOS JUN * FOTOGRAMAS JUN * DODOT JUN TRACE ACTIVITY * ORANGE JUL CAST * SOLTUR JUL puntaCana * SOLTUR JUL rivieraMaya * SOLTUR JUL samana;30;417950931; * ENI PLENITUDE JUN $PIW2023217$ * GNV JUN FOTOS NAS $$ * DODOT JUN TRACE ACTIVITY EXTRA PACE $PIW2023223$ * SKY SHOWTIME JUL $PIW2023232$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * FOTOGRAMAS JUN $PIW2023230$ * DIEZ MINUTOS JUN $PIW2023229$ * DUNKIN JUN NASSICA $PIW2023153$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * DODOT JUN TRACE ACTIVITY $PIW2023223$ * IWALL_PIXEL * ORANGE JUL ESP $PIW2023233$ * SOLTUR JUL $PIW2023236$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * COCACOLA CCME MAY ola2 $PIW2023151$ * CC NASSICA ANUAL 2023 * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;26;NAS-SAS TRAVELATOR;2;True;(-3.694407,40.27219);-3.694407;40.27219;28906;Av. Río Guadalquivir;NASSICA;416797736;True;SPAIN-NASSICA-2 screens
broadsign.com:97151917;97151917;1; PC-PC; 13.2.7-3; Windows 7; 1080x1920; 74.0.3729.131;: C:/ (C:/) : 248.38 GB free out of 297.99 GB (16.6% full);88.1.124.3;192.168.1.35;2023-07-04T15:37:31;04 Jul, 2023 a las 17:37;20;2023-06-29T16:48:31;7269;True;ESP-PC_0300;6;00:01:80:83:1a:f3;;62401003; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC ROZ petfriendly 18jul-indef * CC TSO ROZ Lockers 21oct-indef * CC TSO ROZ Lockers 2 21oct-indef * Hivestack-Nov2022 * IWALL_PIXEL_v1 * CC TSO ROZ+SSRR GIFTCARD ENE23 * CC TSO SSRR GET ROZ COR Gift Card 7mar-indef * CRUZ ROJA MAYO ACOGIDA * SKY SHOWTIME JUN invisibles * SPRITE JUL ESP * SKYSHOWTIME STARTREK 16jun * CHUFI JUN * MERCEDES JUN ESP * ENI PLENITUDE JUN * MINISTERIO IGUALDAD RACISMO JUL * ORANGE JUL CAST * CC TSO SSRR TopSemanal 30jun-9jul;20;49758164; * ENI PLENITUDE JUN $PIW2023217$ * SKY SHOWTIME JUL $PIW2023232$ * MERCEDES JUN INFINIA ESP $PIW2023192$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * IWALL_PIXEL * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL ESP $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * COCACOLA CCME MAY ola2 $PIW2023151$ * LAS ROZAS ANUAL 2023 * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;17;FRO-RIT-6;6;True;(-3.888684,40.517597);-3.888684;40.517597;28232;Calle de Pablo Neruda;TSO LAS ROZAS;49758207;True;SPAIN-TSO LAS ROZAS-6 screens
broadsign.com:97152160;97152160;1; PC-PC; 13.1.18-6; Windows 7; 1080x1920; 59.0.3071.109;: C:/ (C:/) : 246.90 GB free out of 297.99 GB (17.1% full);81.34.75.152;10.253.22.41;2023-07-04T15:57:09;04 Jul, 2023 a las 17:36;21;2023-07-04T08:17:17;580;True;ESP-PC_0299 SANSE;2;00:01:80:83:1a:f7;;62401009; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * CC GEATFE PET FRIENDLY * CC TSO ROZ+SSRR GIFTCARD ENE23 * CC SSRR ClubLifestyler 3feb-indef * CC TSO SSRR GET ROZ COR Gift Card 7mar-indef * CRUZ ROJA MAYO ACOGIDA * SKY SHOWTIME JUN invisibles * GRANA PADANO JUN * SKYSHOWTIME STARTREK 16jun * CHUFI JUN * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * ENI PLENITUDE JUN * DIEZ MINUTOS JUN * FOTOGRAMAS JUN * ORANGE JUL CAST;19;49758353; * ENI PLENITUDE JUN $PIW2023217$ * SKY SHOWTIME JUL $PIW2023232$ * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * FOTOGRAMAS JUN $PIW2023230$ * DIEZ MINUTOS JUN $PIW2023229$ * IWALL_PIXEL * ORANGE JUL ESP $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * COCACOLA CCME MAY ola2 $PIW2023151$ * SSRR ANUAL 2023 * LACTALIS CHUFI JUN $PIW2023231$;16;FSR-3/4-2;2;True;(-3.608608,40.56776);-3.608608;40.56776;28702;Calle Salvador de Madariaga;TSO SSRR;49758229;True;SPAIN-TSO SSRR-2 screens
broadsign.com:100935817;100935817;1; PC-PC; 13.1.18-6; Windows 7; 720x1280; 59.0.3071.109;: C:/ (C:/) : 252.39 GB free out of 297.99 GB (15.3% full);176.86.119.211;192.168.1.50;2023-07-04T15:45:28;04 Jul, 2023 a las 17:45;12;2023-07-03T19:21:27;1356;True;ESP-PC_0304 VALLEREAL RITI;12;00:01:80:81:fc:89;;62401051; * Reach SSP content * 2022_1080X1920_3SEG_IWALLMAS * 2022_1080X1920_IWALLMAS * Hivestack-Nov2022 * IWALL_PIXEL_v1 * CRUZ ROJA MAYO ACOGIDA * CC VALLE REAL primavera 15may-23jul * GRANA PADANO JUN * SPRITE JUL ESP * CHUFI JUN * LA CASERA TDV JUN ESP GASEOSA * LA CASERA TDV JUN ESP LIMON * LA CASERA TDV JUN ESP TINTO * CC VALLE REAL SorteoChulavista 21jun-13jul * DODOT JUN TRACE ACTIVITY * CC VALLEREAL Rebajas 23jun-indef * MINISTERIO IGUALDAD RACISMO JUL * ORANGE JUL CAST;18;49770400; * GRANA PADANO JUL $PIW2023228$ * LA CASERA TDV LIMON AGO ESP $PIW2023$ * LA CASERA TDV LIMON AGO ESP $PIW2023209$ * LA CASERA TDV LIMON JUN ESP $PIW2023208$ * HIVESTACK 2023 - SPAIN - adicional * HIVESTACK 2023- SPAIN * DODOT JUN TRACE ACTIVITY $PIW2023223$ * IWALL_PIXEL * MINISTERIO IGUALDAD RACISMO JUL ola 2 $PIW2023235$ * ORANGE JUL ESP $PIW2023233$ * REACH 2023 - SPAIN * PLACE EXCHANGE SPAIN 2023  * CRUZ ROJA JUL ola3 $PIW2023130$ * VALLE REAL ANUAL 2023 * SPRITE JUL CAT $PIW2023218$ * SPRITE JUL ESP $PIW2023218$ * SPRITE JUL ESP IKEA $PIW2023218$ * LACTALIS CHUFI JUN $PIW2023231$;18;VLR-RIT-12;12;True;(-3.837352,43.426517);-3.837352;43.426517;39600;Calle Alday;VALLE REAL;49770804;True;SPAIN-VALLE REAL-12 screens
